id,json,longitude,latitude
11123354,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 1, ""has3DTour"": false, ""hasLift"": true, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 3, ""exterior"": false, ""neighborhood"": ""San Vincenzo-Portoria"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": true, ""size"": 80.0, ""suggestedTexts"": {""subtitle"": ""San Vincenzo-Portoria, Genova"", ""title"": ""Appartamento in Piazza Piccapietra""}, ""district"": ""Centro Est"", ""floor"": ""4"", ""numPhotos"": 18, ""hasVideo"": false, ""propertyCode"": ""11123354"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/e6/28/87/164747607.jpg"", ""province"": ""Genova"", ""price"": 250000.0, ""address"": ""Piazza Piccapietra"", ""externalReference"": ""V031 (1762709)"", ""distance"": ""368"", ""url"": ""https://www.idealista.it/immobile/11123354/"", ""country"": ""it"", ""priceByArea"": 3125.0, ""showAddress"": false}",8.938143,44.407638
15561559,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 1, ""has3DTour"": false, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 2, ""exterior"": false, ""neighborhood"": ""Pr\u00e8-Molo-Maddalena"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": true, ""size"": 47.0, ""suggestedTexts"": {""subtitle"": ""Pr\u00e8-Molo-Maddalena, Genova"", ""title"": ""Appartamento in Via di Ravecca s.c.n""}, ""district"": ""Centro Est"", ""floor"": ""3"", ""numPhotos"": 11, ""hasVideo"": false, ""propertyCode"": ""15561559"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/9c/2a/09/179682173.jpg"", ""province"": ""Genova"", ""price"": 130000.0, ""address"": ""Via di Ravecca s.c.n"", ""externalReference"": ""bilo ravecca (54932143)"", ""distance"": ""370"", ""url"": ""https://www.idealista.it/immobile/15561559/"", ""country"": ""it"", ""priceByArea"": 2766.0, ""showAddress"": true}",8.933648,44.404961
15742069,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 1, ""has3DTour"": false, ""hasLift"": true, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 4, ""exterior"": false, ""neighborhood"": ""Pr\u00e8-Molo-Maddalena"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": false, ""size"": 55.0, ""suggestedTexts"": {""subtitle"": ""Pr\u00e8-Molo-Maddalena, Genova"", ""title"": ""Appartamento in Via di Ravecca s.c.n""}, ""district"": ""Centro Est"", ""floor"": ""4"", ""numPhotos"": 6, ""hasVideo"": false, ""propertyCode"": ""15742069"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/db/4e/a2/182858425.jpg"", ""province"": ""Genova"", ""price"": 153000.0, ""address"": ""Via di Ravecca s.c.n"", ""externalReference"": ""3356409511 (54956154)"", ""distance"": ""370"", ""url"": ""https://www.idealista.it/immobile/15742069/"", ""country"": ""it"", ""priceByArea"": 2782.0, ""showAddress"": true}",8.933648,44.404961
14355593,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 1, ""has3DTour"": false, ""hasLift"": true, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 2, ""exterior"": false, ""neighborhood"": ""San Vincenzo-Portoria"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": false, ""size"": 75.0, ""suggestedTexts"": {""subtitle"": ""San Vincenzo-Portoria, Genova"", ""title"": ""Appartamento in Via Colombo s.c.n""}, ""district"": ""Centro Est"", ""floor"": ""6"", ""numPhotos"": 3, ""hasVideo"": false, ""propertyCode"": ""14355593"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/21/62/3b/149322110.jpg"", ""province"": ""Genova"", ""price"": 270000.0, ""address"": ""Via Colombo s.c.n"", ""distance"": ""375"", ""url"": ""https://www.idealista.it/immobile/14355593/"", ""country"": ""it"", ""priceByArea"": 3600.0, ""showAddress"": true}",8.941947,44.406413
17635952,"{""has360"": false, ""bathrooms"": 4, ""has3DTour"": false, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 10, ""exterior"": false, ""neighborhood"": ""San Vincenzo-Portoria"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": true, ""size"": 195.0, ""suggestedTexts"": {""subtitle"": ""San Vincenzo-Portoria, Genova"", ""title"": ""Appartamento in Passo Santa Caterina Fieschi Adorno, 4""}, ""district"": ""Centro Est"", ""floor"": ""1"", ""numPhotos"": 4, ""hasVideo"": false, ""propertyCode"": ""17635952"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/4a/5a/ce/220091697.jpg"", ""parkingSpace"": {""hasParkingSpace"": true, ""isParkingSpaceIncludedInPrice"": true}, ""province"": ""Genova"", ""price"": 440334.0, ""address"": ""Passo Santa Caterina Fieschi Adorno, 4"", ""externalReference"": ""01-241019"", ""distance"": ""378"", ""url"": ""https://www.idealista.it/immobile/17635952/"", ""country"": ""it"", ""priceByArea"": 2258.0, ""showAddress"": true}",8.93876,44.4077
17709088,"{""has360"": false, ""bathrooms"": 2, ""has3DTour"": false, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 3, ""exterior"": false, ""neighborhood"": ""San Vincenzo-Portoria"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": false, ""size"": 195.0, ""suggestedTexts"": {""subtitle"": ""San Vincenzo-Portoria, Genova"", ""title"": ""Appartamento in Passo Santa Caterina Fieschi Adorno, 4""}, ""district"": ""Centro Est"", ""numPhotos"": 2, ""hasVideo"": false, ""propertyCode"": ""17709088"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/ec/9c/98/221497917.jpg"", ""province"": ""Genova"", ""price"": 440334.0, ""address"": ""Passo Santa Caterina Fieschi Adorno, 4"", ""externalReference"": ""01-241019Z"", ""distance"": ""378"", ""url"": ""https://www.idealista.it/immobile/17709088/"", ""country"": ""it"", ""priceByArea"": 2258.0, ""showAddress"": true}",8.93876,44.4077
17626016,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 1, ""has3DTour"": false, ""hasLift"": false, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 5, ""exterior"": false, ""neighborhood"": ""San Vincenzo-Portoria"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": false, ""size"": 112.0, ""suggestedTexts"": {""subtitle"": ""San Vincenzo-Portoria, Genova"", ""title"": ""Appartamento in Via Galata, 26""}, ""district"": ""Centro Est"", ""floor"": ""3"", ""numPhotos"": 29, ""hasVideo"": false, ""propertyCode"": ""17626016"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/df/34/42/221792625.jpg"", ""province"": ""Genova"", ""price"": 268000.0, ""address"": ""Via Galata, 26"", ""externalReference"": ""21711295-64"", ""distance"": ""379"", ""url"": ""https://www.idealista.it/immobile/17626016/"", ""country"": ""it"", ""priceByArea"": 2393.0, ""showAddress"": true}",8.942673,44.405588
17075852,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 1, ""has3DTour"": false, ""hasLift"": true, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 3, ""exterior"": false, ""neighborhood"": ""Pr\u00e8-Molo-Maddalena"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": false, ""size"": 68.0, ""suggestedTexts"": {""subtitle"": ""Pr\u00e8-Molo-Maddalena, Genova"", ""title"": ""Appartamento""}, ""district"": ""Centro Est"", ""numPhotos"": 27, ""hasVideo"": false, ""propertyCode"": ""17075852"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/4b/3c/3c/208399345.jpg"", ""province"": ""Genova"", ""price"": 260000.0, ""address"": ""quartiere Pr\u00e8-Molo-Maddalena"", ""externalReference"": ""(55156701)"", ""distance"": ""380"", ""url"": ""https://www.idealista.it/immobile/17075852/"", ""country"": ""it"", ""priceByArea"": 3824.0, ""showAddress"": false}",8.933923,44.402828
17636075,"{""has360"": false, ""bathrooms"": 2, ""has3DTour"": false, ""hasLift"": true, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 3, ""exterior"": false, ""neighborhood"": ""San Vincenzo-Portoria"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": true, ""size"": 123.0, ""suggestedTexts"": {""subtitle"": ""San Vincenzo-Portoria, Genova"", ""title"": ""Appartamento in Via XII Ottobre, 10""}, ""district"": ""Centro Est"", ""floor"": ""7"", ""numPhotos"": 2, ""hasVideo"": false, ""propertyCode"": ""17636075"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/40/17/f2/220092462.jpg"", ""province"": ""Genova"", ""price"": 193500.0, ""address"": ""Via XII Ottobre, 10"", ""externalReference"": ""01-011019C"", ""distance"": ""380"", ""url"": ""https://www.idealista.it/immobile/17636075/"", ""country"": ""it"", ""priceByArea"": 1573.0, ""showAddress"": true}",8.936896,44.407611
17742714,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 2, ""has3DTour"": false, ""hasLift"": true, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 6, ""exterior"": false, ""neighborhood"": ""San Vincenzo-Portoria"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": false, ""size"": 117.0, ""suggestedTexts"": {""subtitle"": ""San Vincenzo-Portoria, Genova"", ""title"": ""Appartamento in Via XII Ottobre, 10""}, ""district"": ""Centro Est"", ""floor"": ""7"", ""numPhotos"": 3, ""hasVideo"": false, ""propertyCode"": ""17742714"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/51/cf/88/222088265.jpg"", ""province"": ""Genova"", ""price"": 193500.0, ""address"": ""Via XII Ottobre, 10"", ""distance"": ""380"", ""url"": ""https://www.idealista.it/immobile/17742714/"", ""country"": ""it"", ""priceByArea"": 1654.0, ""showAddress"": true}",8.936896,44.407611
17483397,"{""status"": ""renew"", ""has360"": false, ""bathrooms"": 2, ""has3DTour"": false, ""hasLift"": true, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 8, ""exterior"": false, ""neighborhood"": ""San Vincenzo-Portoria"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": false, ""size"": 155.0, ""suggestedTexts"": {""subtitle"": ""San Vincenzo-Portoria, Genova"", ""title"": ""Appartamento""}, ""district"": ""Centro Est"", ""floor"": ""2"", ""numPhotos"": 22, ""hasVideo"": false, ""propertyCode"": ""17483397"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/3d/2c/9e/216623007.jpg"", ""province"": ""Genova"", ""price"": 270000.0, ""address"": ""quartiere San Vincenzo-Portoria"", ""externalReference"": ""(55221663)"", ""distance"": ""383"", ""url"": ""https://www.idealista.it/immobile/17483397/"", ""country"": ""it"", ""priceByArea"": 1742.0, ""showAddress"": false}",8.941184,44.407045
14759371,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 2, ""has3DTour"": false, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 9, ""exterior"": false, ""neighborhood"": ""Carignano"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": false, ""size"": 210.0, ""suggestedTexts"": {""subtitle"": ""Carignano, Genova"", ""title"": ""Appartamento""}, ""district"": ""Centro Est"", ""numPhotos"": 7, ""hasVideo"": false, ""propertyCode"": ""14759371"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/bc/17/dc/160362270.jpg"", ""province"": ""Genova"", ""price"": 590000.0, ""address"": ""quartiere Carignano"", ""externalReference"": ""(54823318)"", ""distance"": ""386"", ""url"": ""https://www.idealista.it/immobile/14759371/"", ""country"": ""it"", ""priceByArea"": 2810.0, ""showAddress"": false}",8.934559,44.402036
8564841,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 1, ""has3DTour"": false, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 4, ""exterior"": false, ""neighborhood"": ""Pr\u00e8-Molo-Maddalena"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": false, ""size"": 80.0, ""suggestedTexts"": {""subtitle"": ""Pr\u00e8-Molo-Maddalena, Genova"", ""title"": ""Appartamento""}, ""district"": ""Centro Est"", ""floor"": ""3"", ""numPhotos"": 5, ""hasVideo"": false, ""propertyCode"": ""8564841"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/15/d4/3e/154875481.jpg"", ""province"": ""Genova"", ""price"": 280000.0, ""address"": ""quartiere Pr\u00e8-Molo-Maddalena"", ""externalReference"": ""(53342142)"", ""distance"": ""389"", ""url"": ""https://www.idealista.it/immobile/8564841/"", ""country"": ""it"", ""priceByArea"": 3500.0, ""showAddress"": false}",8.935063,44.407
16987445,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 2, ""has3DTour"": false, ""hasLift"": true, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 4, ""exterior"": false, ""neighborhood"": ""San Vincenzo-Portoria"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": true, ""size"": 195.0, ""suggestedTexts"": {""subtitle"": ""San Vincenzo-Portoria, Genova"", ""title"": ""Appartamento in Via Domenico Fiasella""}, ""district"": ""Centro Est"", ""floor"": ""5"", ""numPhotos"": 23, ""hasVideo"": false, ""propertyCode"": ""16987445"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/a9/e2/0f/206418875.jpg"", ""province"": ""Genova"", ""price"": 515000.0, ""address"": ""Via Domenico Fiasella"", ""externalReference"": ""(73524670)"", ""distance"": ""403"", ""url"": ""https://www.idealista.it/immobile/16987445/"", ""country"": ""it"", ""priceByArea"": 2641.0, ""showAddress"": false}",8.942635,44.402518
13422559,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 1, ""has3DTour"": false, ""hasLift"": true, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 4, ""exterior"": false, ""neighborhood"": ""Pr\u00e8-Molo-Maddalena"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": false, ""size"": 83.0, ""suggestedTexts"": {""subtitle"": ""Pr\u00e8-Molo-Maddalena, Genova"", ""title"": ""Appartamento in Salita del prione s.c.n""}, ""district"": ""Centro Est"", ""floor"": ""4"", ""numPhotos"": 9, ""hasVideo"": false, ""propertyCode"": ""13422559"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/11/f8/13/132408590.jpg"", ""province"": ""Genova"", ""price"": 270000.0, ""address"": ""Salita del prione s.c.n"", ""externalReference"": ""(53512509)"", ""distance"": ""404"", ""url"": ""https://www.idealista.it/immobile/13422559/"", ""country"": ""it"", ""priceByArea"": 3253.0, ""showAddress"": true}",8.933463,44.4056
17002651,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 1, ""has3DTour"": false, ""hasLift"": true, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 2, ""exterior"": false, ""neighborhood"": ""San Vincenzo-Portoria"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": false, ""size"": 30.0, ""suggestedTexts"": {""subtitle"": ""San Vincenzo-Portoria, Genova"", ""title"": ""Appartamento in Via XX Settembre""}, ""district"": ""Centro Est"", ""floor"": ""1"", ""numPhotos"": 8, ""hasVideo"": false, ""propertyCode"": ""17002651"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/e1/01/d3/207025156.jpg"", ""province"": ""Genova"", ""price"": 49000.0, ""address"": ""Via XX Settembre"", ""externalReference"": ""1739735 (2517982)"", ""distance"": ""407"", ""url"": ""https://www.idealista.it/immobile/17002651/"", ""country"": ""it"", ""priceByArea"": 1633.0, ""showAddress"": false}",8.941301,44.407259
15465649,"{""status"": ""good"", ""has360"": true, ""bathrooms"": 1, ""has3DTour"": false, ""hasLift"": true, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 6, ""exterior"": false, ""neighborhood"": ""Carignano"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": true, ""size"": 98.0, ""suggestedTexts"": {""subtitle"": ""Carignano, Genova"", ""title"": ""Appartamento in Via Corsica s.c.n""}, ""district"": ""Centro Est"", ""floor"": ""2"", ""numPhotos"": 11, ""hasVideo"": false, ""propertyCode"": ""15465649"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/3b/67/c0/177988893.jpg"", ""province"": ""Genova"", ""price"": 275000.0, ""address"": ""Via Corsica s.c.n"", ""externalReference"": ""3356409511 (54921203)"", ""distance"": ""408"", ""url"": ""https://www.idealista.it/immobile/15465649/"", ""country"": ""it"", ""priceByArea"": 2806.0, ""showAddress"": true}",8.936917,44.400771
15437411,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 3, ""has3DTour"": false, ""hasLift"": true, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 4, ""exterior"": false, ""neighborhood"": ""Carignano"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": true, ""size"": 210.0, ""suggestedTexts"": {""subtitle"": ""Carignano, Genova"", ""title"": ""Appartamento in Via Corsica, Genova, GE s.c.n""}, ""district"": ""Centro Est"", ""floor"": ""bj"", ""numPhotos"": 17, ""hasVideo"": false, ""propertyCode"": ""15437411"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/14/95/be/177543362.jpg"", ""province"": ""Genova"", ""price"": 945000.0, ""address"": ""Via Corsica, Genova, GE s.c.n"", ""externalReference"": ""40100"", ""distance"": ""408"", ""url"": ""https://www.idealista.it/immobile/15437411/"", ""country"": ""it"", ""priceByArea"": 4500.0, ""showAddress"": true}",8.936917,44.400771
17510878,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 1, ""has3DTour"": false, ""hasLift"": true, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 5, ""exterior"": false, ""neighborhood"": ""Carignano"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": true, ""size"": 105.0, ""suggestedTexts"": {""subtitle"": ""Carignano, Genova"", ""title"": ""Appartamento in Via Corsica s.c.n""}, ""district"": ""Centro Est"", ""floor"": ""bj"", ""numPhotos"": 23, ""hasVideo"": true, ""propertyCode"": ""17510878"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/1d/7f/d4/217205350.jpg"", ""province"": ""Genova"", ""price"": 360000.0, ""address"": ""Via Corsica s.c.n"", ""externalReference"": ""09062"", ""distance"": ""408"", ""url"": ""https://www.idealista.it/immobile/17510878/"", ""country"": ""it"", ""priceByArea"": 3429.0, ""showAddress"": true}",8.936917,44.400771
17510870,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 2, ""has3DTour"": false, ""hasLift"": true, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 6, ""exterior"": false, ""neighborhood"": ""Carignano"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": true, ""size"": 125.0, ""suggestedTexts"": {""subtitle"": ""Carignano, Genova"", ""title"": ""Appartamento in Via Corsica s.c.n""}, ""district"": ""Centro Est"", ""floor"": ""bj"", ""numPhotos"": 23, ""hasVideo"": true, ""propertyCode"": ""17510870"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/01/b8/75/218661292.jpg"", ""province"": ""Genova"", ""price"": 480000.0, ""address"": ""Via Corsica s.c.n"", ""externalReference"": ""09061"", ""distance"": ""408"", ""url"": ""https://www.idealista.it/immobile/17510870/"", ""country"": ""it"", ""priceByArea"": 3840.0, ""showAddress"": true}",8.936917,44.400771
17510869,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 2, ""has3DTour"": false, ""hasLift"": true, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 6, ""exterior"": false, ""neighborhood"": ""Carignano"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": true, ""size"": 130.0, ""suggestedTexts"": {""subtitle"": ""Carignano, Genova"", ""title"": ""Appartamento in Via Corsica s.c.n""}, ""district"": ""Centro Est"", ""floor"": ""bj"", ""numPhotos"": 23, ""hasVideo"": true, ""propertyCode"": ""17510869"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/70/38/fb/217205302.jpg"", ""province"": ""Genova"", ""price"": 390000.0, ""address"": ""Via Corsica s.c.n"", ""externalReference"": ""09072"", ""distance"": ""408"", ""url"": ""https://www.idealista.it/immobile/17510869/"", ""country"": ""it"", ""priceByArea"": 3000.0, ""showAddress"": true}",8.936917,44.400771
17376833,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 2, ""has3DTour"": false, ""hasLift"": true, ""propertyType"": ""penthouse"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 7, ""exterior"": false, ""neighborhood"": ""Carignano"", ""operation"": ""sale"", ""detailedType"": {""subTypology"": ""penthouse"", ""typology"": ""flat""}, ""hasPlan"": false, ""size"": 130.0, ""suggestedTexts"": {""subtitle"": ""Carignano, Genova"", ""title"": ""Attico in Via Corsica s.c.n""}, ""district"": ""Centro Est"", ""numPhotos"": 0, ""hasVideo"": false, ""propertyCode"": ""17376833"", ""parkingSpace"": {""hasParkingSpace"": true, ""isParkingSpaceIncludedInPrice"": true}, ""province"": ""Genova"", ""price"": 850000.0, ""address"": ""Via Corsica s.c.n"", ""externalReference"": ""(55206135)"", ""distance"": ""408"", ""url"": ""https://www.idealista.it/immobile/17376833/"", ""country"": ""it"", ""priceByArea"": 6538.0, ""showAddress"": true}",8.936917,44.400771
15970918,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 1, ""has3DTour"": false, ""hasLift"": false, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 4, ""exterior"": false, ""neighborhood"": ""Pr\u00e8-Molo-Maddalena"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": false, ""size"": 50.0, ""suggestedTexts"": {""subtitle"": ""Pr\u00e8-Molo-Maddalena, Genova"", ""title"": ""Appartamento in Salita del Prione s.c.n""}, ""district"": ""Centro Est"", ""floor"": ""3"", ""numPhotos"": 12, ""hasVideo"": false, ""propertyCode"": ""15970918"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/1c/ac/c1/206857748.jpg"", ""province"": ""Genova"", ""price"": 150000.0, ""address"": ""Salita del Prione s.c.n"", ""externalReference"": ""0419"", ""distance"": ""410"", ""url"": ""https://www.idealista.it/immobile/15970918/"", ""country"": ""it"", ""priceByArea"": 3000.0, ""showAddress"": true}",8.933395,44.405615
17196953,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 1, ""has3DTour"": false, ""hasLift"": true, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 2, ""exterior"": false, ""neighborhood"": ""San Vincenzo-Portoria"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": true, ""size"": 60.0, ""suggestedTexts"": {""subtitle"": ""San Vincenzo-Portoria, Genova"", ""title"": ""Appartamento in Via XII Ottobre, 2""}, ""district"": ""Centro Est"", ""floor"": ""12"", ""numPhotos"": 19, ""hasVideo"": false, ""propertyCode"": ""17196953"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/3a/98/80/210803857.jpg"", ""province"": ""Genova"", ""price"": 187000.0, ""address"": ""Via XII Ottobre, 2"", ""externalReference"": ""Genova, XII OttobreVRG"", ""distance"": ""420"", ""url"": ""https://www.idealista.it/immobile/17196953/"", ""country"": ""it"", ""priceByArea"": 3117.0, ""showAddress"": true}",8.936867,44.407977
17736987,"{""status"": ""renew"", ""has360"": false, ""bathrooms"": 2, ""has3DTour"": false, ""hasLift"": true, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 9, ""exterior"": false, ""neighborhood"": ""San Vincenzo-Portoria"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": false, ""size"": 142.0, ""suggestedTexts"": {""subtitle"": ""San Vincenzo-Portoria, Genova"", ""title"": ""Appartamento in Via Malta, 3""}, ""district"": ""Centro Est"", ""floor"": ""5"", ""numPhotos"": 49, ""hasVideo"": false, ""propertyCode"": ""17736987"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/1d/b9/26/222017709.jpg"", ""province"": ""Genova"", ""price"": 350000.0, ""address"": ""Via Malta, 3"", ""externalReference"": ""21711273-47"", ""distance"": ""423"", ""url"": ""https://www.idealista.it/immobile/17736987/"", ""country"": ""it"", ""priceByArea"": 2465.0, ""showAddress"": true}",8.943461,44.403566
17498433,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 2, ""has3DTour"": false, ""hasLift"": true, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 10, ""exterior"": false, ""neighborhood"": ""San Vincenzo-Portoria"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": true, ""size"": 217.0, ""suggestedTexts"": {""subtitle"": ""San Vincenzo-Portoria, Genova"", ""title"": ""Appartamento in Via Giuseppe Macaggi, 25""}, ""district"": ""Centro Est"", ""floor"": ""1"", ""numPhotos"": 60, ""hasVideo"": false, ""propertyCode"": ""17498433"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/e9/24/dd/216961609.jpg"", ""province"": ""Genova"", ""price"": 319000.0, ""address"": ""Via Giuseppe Macaggi, 25"", ""externalReference"": ""21711225-41"", ""distance"": ""426"", ""url"": ""https://www.idealista.it/immobile/17498433/"", ""country"": ""it"", ""priceByArea"": 1470.0, ""showAddress"": true}",8.942517,44.402004
